"","popularity","dcluster","ent","r_ent","cluster1","cluster2","cluster3","timeWwa","income","lifestd","sportint","football","age","civic","resmob","soccont","attgen","attgiven","attdiscovered","attnoatt","tvinfo","tvlowbrow","tvhighbrow","tvpop","tvcons","moviesepic","movieshigh","movieslight","bookshigh","bookslow","booksknow","booksfant","pressgen","pressknow","presscons","presslib","pressspec","musichigh","musicmodern","musicrock","musicafro","cultcap","lifestab","wealth","can1","can2"
"buffo_teatr",1,"Wolne_Zawody",0,0,NA,NA,1,6,2,3,3,2,25,2,31,20,27,1.5,4,3,1.14766382888115,0.772216804538319,-0.0513057817224529,1.22172423843553,0.524673360726801,1.06028054523147,0.631564759392262,0.0761330128698344,0.905040079767789,0.914989027880405,1.01408589955853,0.290868436722697,0.63519456178825,-0.901412175977323,0.571304192938773,0.296087356180989,0.90365663575275,-0.403861963516046,0.657059740577445,0.328445547812444,0.789741074232166,0.147223064998926,0.642867619174751,-0.176701337950203,-1.25082992168245,1.97287189760911
"multikino_wola_park",1,"Wolne_Zawody",0,0,NA,NA,1,6,2,3,3,2,25,2,31,20,27,1.5,4,3,1.14766382888115,0.772216804538319,-0.0513057817224529,1.22172423843553,0.524673360726801,1.06028054523147,0.631564759392262,0.0761330128698344,0.905040079767789,0.914989027880405,1.01408589955853,0.290868436722697,0.63519456178825,-0.901412175977323,0.571304192938773,0.296087356180989,0.90365663575275,-0.403861963516046,0.657059740577445,0.328445547812444,0.789741074232166,0.147223064998926,0.642867619174751,-0.176701337950203,-1.25082992168245,1.97287189760911
"zielona_gęś",3,"Wolne_Zawody",0.91829583405449,0.91829583405449,NA,0.666666666666667,0.333333333333333,9.66666666666667,1,3.66666666666667,3,3,22.6666666666667,3.66666666666667,35.6666666666667,17.3333333333333,33.3333333333333,2.16666666666667,3.77777777777778,2.94444444444444,0.463201071184748,0.273218316174077,0.377006265818369,-0.189707416421682,1.09387212330965,0.189111892059598,-0.0069313524284869,0.102310031192453,0.401781794630665,0.462019453489407,-0.213605336412468,0.29647430441589,-0.0846632480665184,0.0859964103158556,1.03730218529815,0.0256275499493484,0.486641680721713,0.117238552064482,-0.20805882773246,0.333987733394288,0.215893781245324,-0.135106224860748,0.282409281063845,-0.371306443468055,-1.10337475874547,0.783135660694905
"arena_ursynów",1,"Wolne_Zawody",0,0,NA,NA,1,6,2,3,3,2,25,2,31,20,27,1.5,4,3,1.14766382888115,0.772216804538319,-0.0513057817224529,1.22172423843553,0.524673360726801,1.06028054523147,0.631564759392262,0.0761330128698344,0.905040079767789,0.914989027880405,1.01408589955853,0.290868436722697,0.63519456178825,-0.901412175977323,0.571304192938773,0.296087356180989,0.90365663575275,-0.403861963516046,0.657059740577445,0.328445547812444,0.789741074232166,0.147223064998926,0.642867619174751,-0.176701337950203,-1.25082992168245,1.97287189760911
"du_za_mi_ha",1,"Wolne_Zawody",0,0,NA,NA,1,6,2,3,3,2,25,2,31,20,27,1.5,4,3,1.14766382888115,0.772216804538319,-0.0513057817224529,1.22172423843553,0.524673360726801,1.06028054523147,0.631564759392262,0.0761330128698344,0.905040079767789,0.914989027880405,1.01408589955853,0.290868436722697,0.63519456178825,-0.901412175977323,0.571304192938773,0.296087356180989,0.90365663575275,-0.403861963516046,0.657059740577445,0.328445547812444,0.789741074232166,0.147223064998926,0.642867619174751,-0.176701337950203,-1.25082992168245,1.97287189760911
"uksw",1,"Studenci",0,0,NA,NA,1,3,1,5,4,1,21,3,40,24,31,2.5,3.5,3.5,2.32741915230465,1.06322621076715,0.604945821244982,2.0525904379133,1.56186804479584,1.5464547724685,1.75485381912917,1.04167931157966,0.295618830150309,2.13785460040666,0.697233180787283,-0.273624743154697,1.43375294416187,-0.796967414804452,1.6056810167678,0.59208924088265,0.680644084610065,-0.132973200213721,0.373325642738812,-0.650481604725214,0.731861718184268,0.212297365206117,-0.587751535979698,0.31432068469545,0.095464039514143,3.87891000468591
"siłownia_forfriday",1,"Studenci",0,0,NA,NA,1,3,1,5,4,1,21,3,40,24,31,2.5,3.5,3.5,2.32741915230465,1.06322621076715,0.604945821244982,2.0525904379133,1.56186804479584,1.5464547724685,1.75485381912917,1.04167931157966,0.295618830150309,2.13785460040666,0.697233180787283,-0.273624743154697,1.43375294416187,-0.796967414804452,1.6056810167678,0.59208924088265,0.680644084610065,-0.132973200213721,0.373325642738812,-0.650481604725214,0.731861718184268,0.212297365206117,-0.587751535979698,0.31432068469545,0.095464039514143,3.87891000468591
"uczelnia_aps",1,"Studenci",0,0,NA,NA,1,1,1,3,3,3,19,5,36,13,23,1.5,3.66666666666667,3,0.194978504160353,-1.10176889308592,0.660433208096017,-0.249555082831094,1.06358752938909,0.780398540551992,1.39759521788778,-0.676827255424141,0.38737904501718,0.737983619466094,-0.758905874012908,-0.991282358485729,-0.997158078559305,-0.968225021730669,0.672484373781721,-0.0753942754095603,-0.400961513248727,0.285914801982192,0.43445081164703,-1.33053001038447,0.619816849147567,-0.094655929650403,-0.714570283325612,-0.227734556171025,0.0251687446333401,1.27981647457068
"sp_ul.miedziana",1,"Studenci",0,0,NA,NA,1,22,0,3,5,3,22,0,28,8,41,3,2.66666666666667,1.33333333333333,0.126023788512551,0.81945342897934,0.922469015872649,1.60427560976961,0.755798269869175,-0.00394004695156078,1.07935475950432,-0.391038471471362,0.460749248528579,0.197849426371982,-1.43862837472985,-0.927568630846812,0.76581283012712,1.08927247629253,-0.0967999896713349,0.85439805310461,1.40831296136298,-0.800783864780252,0.0231689898041016,-0.232627217556665,0.233418906136821,-0.0619234527685348,-0.812405197172448,0.451782401208409,0.696880457592504,2.29188526331129
"calypso_targówek",1,"Studenci",0,0,NA,NA,1,22,0,3,5,3,22,0,28,8,41,3,2.66666666666667,1.33333333333333,0.126023788512551,0.81945342897934,0.922469015872649,1.60427560976961,0.755798269869175,-0.00394004695156078,1.07935475950432,-0.391038471471362,0.460749248528579,0.197849426371982,-1.43862837472985,-0.927568630846812,0.76581283012712,1.08927247629253,-0.0967999896713349,0.85439805310461,1.40831296136298,-0.800783864780252,0.0231689898041016,-0.232627217556665,0.233418906136821,-0.0619234527685348,-0.812405197172448,0.451782401208409,0.696880457592504,2.29188526331129
"basen_muszelka",2,"Studenci",0,0,NA,NA,1,21.5,0,3,3,2,21.5,1,31.5,8.5,40.5,2.75,3,2.08333333333333,0.499033835881539,1.02839139772908,1.17738982447498,1.34139076829344,-0.338813676467958,-0.521178627024543,0.799412932671004,-0.721894469172051,-0.111635895850711,0.888206276508763,-0.396711014298515,-1.12661869577496,0.222773043813751,0.462302634764773,0.287842192055193,0.389501888847525,0.503675724057124,-0.501914789245336,-0.109286953525286,-0.886300345259119,0.279536183965755,-0.225820622833635,-0.768058942000643,0.408670223082927,1.73045141720329,2.42108444915466
"pub_nora",2,"Studenci",1,1,NA,0.5,0.5,11.5,0,3,3,1,21.5,2,34,13,35.5,2,4.08333333333333,3.58333333333333,-0.23385874605682,0.971226878691119,-0.656898408826614,0.730332996663837,0.292994586164736,-0.748657132908469,0.810607532276412,0.313588475716672,-1.21748064632718,0.591406785323419,-0.513324735239347,1.18972020044264,1.26580255385801,0.10874512399778,0.659055847245061,0.10858521903347,-0.142157027904225,-0.850643006469166,-1.10011794201559,0.724183311173192,0.959462839578091,0.0492345690146116,-0.288453590359919,-0.256792549961875,-0.436022625192085,0.928864533284323
"palace_mokotów",1,"Studenci",0,0,NA,NA,1,2,0,3,1,1,22,1,38,12,24,1.5,3.16666666666667,3.33333333333333,0.656129090598666,-0.0709629935777225,0.622332343121163,0.790636366447629,0.89667662754249,-0.093773352768628,0.202145798914494,0.226877505663052,0.971343798615941,1.19423153568946,-1.0851087550165,-0.410486210611177,1.09319251435225,-0.318519285812135,0.922490225796798,-0.240754584454935,0.878096218959976,0.193871178501577,-0.596503072679195,0.255315142314295,-0.273880910658704,-0.745610549032346,-0.425334623900163,-0.441966339414259,0.760816265974678,1.82218931626509
"efc",1,"Studenci",0,0,NA,NA,1,2,0,3,1,1,22,1,38,12,24,1.5,3.16666666666667,3.33333333333333,0.656129090598666,-0.0709629935777225,0.622332343121163,0.790636366447629,0.89667662754249,-0.093773352768628,0.202145798914494,0.226877505663052,0.971343798615941,1.19423153568946,-1.0851087550165,-0.410486210611177,1.09319251435225,-0.318519285812135,0.922490225796798,-0.240754584454935,0.878096218959976,0.193871178501577,-0.596503072679195,0.255315142314295,-0.273880910658704,-0.745610549032346,-0.425334623900163,-0.441966339414259,0.760816265974678,1.82218931626509
"ds5",1,"Wolne_Zawody",0,0,NA,NA,1,2,1,3,1,1,21,1,18,18,19,1.5,2,2,1.55483899155542,-0.274508312849682,0.208628727116643,-0.18576586251531,-0.366851623478726,0.826244817180318,0.932661097712636,1.43416043230611,0.216760347149469,1.27748105198829,1.42993160150688,1.13539939693429,0.131604036963144,0.768682668011138,1.84515835331332,1.04699887740398,0.385595667235201,1.15650025699437,-0.609658919002963,0.357141653107996,0.166373346290679,0.0644207000153126,-0.644918170227838,-0.47590806375793,-0.71527929267507,0.571632364239022
"kic",1,"Wolne_Zawody",0,0,NA,NA,1,2,1,3,1,1,21,1,18,18,19,1.5,2,2,1.55483899155542,-0.274508312849682,0.208628727116643,-0.18576586251531,-0.366851623478726,0.826244817180318,0.932661097712636,1.43416043230611,0.216760347149469,1.27748105198829,1.42993160150688,1.13539939693429,0.131604036963144,0.768682668011138,1.84515835331332,1.04699887740398,0.385595667235201,1.15650025699437,-0.609658919002963,0.357141653107996,0.166373346290679,0.0644207000153126,-0.644918170227838,-0.47590806375793,-0.71527929267507,0.571632364239022
"vapiano",1,"Kulturalnie_wycofani",0,0,NA,NA,1,4,2,4,5,1,22,0,40,20,36,1,3.83333333333333,4.5,-0.898529664014781,-1.25464118653496,-0.9804742402047,-0.517309362749237,-1.07755720948037,-1.68844358227776,-0.589715594220768,-1.33605954512336,-0.211706080716471,0.914327449099521,-0.377526747296437,-1.20397735939931,-1.61450343046242,0.495296174912557,-1.7052693368464,-1.7793372710282,0.622523367019243,-0.0778496962371721,-1.82790208768886,-1.63818011788299,0.555646543537168,0.452869797137357,0.381139728997631,0.320111223604136,2.02843748389892,-0.446033988074681
"belvedere_palace_",1,"Kulturalnie_wycofani",0,0,NA,NA,1,4,2,4,5,1,22,0,40,20,36,1,3.83333333333333,4.5,-0.898529664014781,-1.25464118653496,-0.9804742402047,-0.517309362749237,-1.07755720948037,-1.68844358227776,-0.589715594220768,-1.33605954512336,-0.211706080716471,0.914327449099521,-0.377526747296437,-1.20397735939931,-1.61450343046242,0.495296174912557,-1.7052693368464,-1.7793372710282,0.622523367019243,-0.0778496962371721,-1.82790208768886,-1.63818011788299,0.555646543537168,0.452869797137357,0.381139728997631,0.320111223604136,2.02843748389892,-0.446033988074681
"bank_club_",1,"Kulturalnie_wycofani",0,0,NA,NA,1,4,2,4,5,1,22,0,40,20,36,1,3.83333333333333,4.5,-0.898529664014781,-1.25464118653496,-0.9804742402047,-0.517309362749237,-1.07755720948037,-1.68844358227776,-0.589715594220768,-1.33605954512336,-0.211706080716471,0.914327449099521,-0.377526747296437,-1.20397735939931,-1.61450343046242,0.495296174912557,-1.7052693368464,-1.7793372710282,0.622523367019243,-0.0778496962371721,-1.82790208768886,-1.63818011788299,0.555646543537168,0.452869797137357,0.381139728997631,0.320111223604136,2.02843748389892,-0.446033988074681
"kampus_ochota_uw",1,"Wolne_Zawody",0,0,NA,NA,1,3,1,3,1,1,21,5,40,23,19,1,2,2.33333333333333,-1.91970058018056,1.22967861775421,0.40101728023347,0.671472061869734,0.520725663499832,0.969194374249328,-0.0865208734175365,0.569090827926763,1.8629818971155,-0.106037133083214,0.366338195479122,0.819860029421575,0.0372344492035724,0.157141098297189,0.642872129496405,-0.237097451352851,0.716030236289211,0.13319793047465,-0.238550401891882,-0.415033653663434,0.237670179204116,0.566557908124795,-0.483411275404609,-0.40423018547063,-2.30436020153242,0.836261957656261
"foksal_xviii",1,"Wolne_Zawody",0,0,NA,NA,1,21,0,3,5,1,21,3,30,7,44,3,5,2.83333333333333,-0.00298690063369597,1.72398710203015,1.19673562152566,-0.0925422452563454,1.18671235545099,-0.0733521460145777,1.40542604402868,0.949145452663465,-0.585600748836601,1.32681919291083,0.380453449340847,1.56251437455776,2.3834745003621,0.595742812920472,0.672484373781721,-0.0753942754095603,-0.400961513248727,0.332865986037137,-1.86573981412643,0.842886661582754,0.834401468013582,0.444682673494848,-0.555958363671178,0.116076291883615,-2.1925863331123,1.90466490839088
"rue_de_paris",1,"Wolne_Zawody",0,0,NA,NA,1,21,0,3,5,1,21,3,30,7,44,3,5,2.83333333333333,-0.00298690063369597,1.72398710203015,1.19673562152566,-0.0925422452563454,1.18671235545099,-0.0733521460145777,1.40542604402868,0.949145452663465,-0.585600748836601,1.32681919291083,0.380453449340847,1.56251437455776,2.3834745003621,0.595742812920472,0.672484373781721,-0.0753942754095603,-0.400961513248727,0.332865986037137,-1.86573981412643,0.842886661582754,0.834401468013582,0.444682673494848,-0.555958363671178,0.116076291883615,-2.1925863331123,1.90466490839088
"basen_osrir_ochota",1,"Wolne_Zawody",0,0,NA,NA,1,26,3,3,1,1,25,5,27,18,27,1,4.16666666666667,4,0.108956061453406,0.469916674234312,1.60144602891639,1.28868912723528,0.969124439938246,0.951177965497764,1.29608247180676,-0.886748774294072,0.334117342162614,-0.0854717563233109,0.518775917673757,0.188422716876434,1.1309927160722,0.749143577693725,0.344973315914652,0.749318774660949,0.953564498520349,1.1663678812748,-0.736442743333917,-0.414576421959226,1.15239570859806,0.00920402338807255,0.199446894616993,-0.329996154134082,-2.40968468226981,1.75607629446562
"wał_miedzyszynski",1,"Kulturalnie_wycofani",0,0,NA,NA,1,21,0,3,4,1,20,0,28,10,35,1,3,3,1.2966621475946,-1.61185899908875,-0.456610221876141,-0.0774848576941938,0.255883983533994,0.237338873488959,-0.514650666457333,0.0789831307774254,-1.80057952882498,-1.13564480963589,-0.906109367593242,1.33325932340187,-1.17404391939878,-0.695379776989553,-0.775833116102638,-0.530207917656487,0.0192346828974138,-1.20987189191731,0.978277809001992,1.32503811473444,-2.84524156517069,-0.442008400383446,-0.68928493159033,0.709889554801948,1.93334455181377,-3.13797220463828
"rerestauracja_gruzja",1,"Kulturalnie_wycofani",0,0,NA,NA,1,21,0,3,4,1,20,0,28,10,35,1,3,3,1.2966621475946,-1.61185899908875,-0.456610221876141,-0.0774848576941938,0.255883983533994,0.237338873488959,-0.514650666457333,0.0789831307774254,-1.80057952882498,-1.13564480963589,-0.906109367593242,1.33325932340187,-1.17404391939878,-0.695379776989553,-0.775833116102638,-0.530207917656487,0.0192346828974138,-1.20987189191731,0.978277809001992,1.32503811473444,-2.84524156517069,-0.442008400383446,-0.68928493159033,0.709889554801948,1.93334455181377,-3.13797220463828
"kawiarnia_karmello",1,"Studenci",0,0,NA,NA,1,25,0,5,1,1,25,1,28,11,40,4.5,2.33333333333333,1.33333333333333,-1.42052053723329,-0.0456079687421658,-0.555717925716612,0.448710617189405,-0.187010198102313,1.03252194975729,-0.287616993915135,-1.00090939656322,-0.737650975887538,0.0533090866992623,-0.750419747183898,-1.68716805794445,0.493302888507587,0.0560897563490229,1.0125344437421,0.934614341492848,-1.13868549136745,0.197678485106423,0.260053418618488,1.07058122528969,-0.0466567192679891,-0.495443234674288,-0.473563478679802,-0.169549524443818,1.41717887881298,-0.0903956485697145
"biblioteka_przystanek_książka",1,"Studenci",0,0,NA,NA,1,25,0,5,1,1,25,1,28,11,40,4.5,2.33333333333333,1.33333333333333,-1.42052053723329,-0.0456079687421658,-0.555717925716612,0.448710617189405,-0.187010198102313,1.03252194975729,-0.287616993915135,-1.00090939656322,-0.737650975887538,0.0533090866992623,-0.750419747183898,-1.68716805794445,0.493302888507587,0.0560897563490229,1.0125344437421,0.934614341492848,-1.13868549136745,0.197678485106423,0.260053418618488,1.07058122528969,-0.0466567192679891,-0.495443234674288,-0.473563478679802,-0.169549524443818,1.41717887881298,-0.0903956485697145
"kino_kc",1,"Wolne_Zawody",0,0,NA,NA,1,35,0,5,1,1,19,2,36,20,30,1,3,4.5,0.309080783674269,0.564976688891625,1.01021800596182,1.06701781060771,-0.807034499959221,1.1268322185922,0.344549555764697,-0.542550929902289,1.33740478022148,0.202222454125072,-0.849037002409307,-0.397119114610908,1.17148642172471,1.17431082197392,-1.47415656437505,1.45844212448739,0.933376611496565,0.508160143851835,-1.53298990795241,0.0377936225062203,-0.599481291661701,0.565265091406425,-0.62919781632127,0.38773250528284,-0.053034814246489,1.66277176202999
"kawiarnie_blikle",1,"Wolne_Zawody",0,0,NA,NA,1,35,0,5,1,1,19,2,36,20,30,1,3,4.5,0.309080783674269,0.564976688891625,1.01021800596182,1.06701781060771,-0.807034499959221,1.1268322185922,0.344549555764697,-0.542550929902289,1.33740478022148,0.202222454125072,-0.849037002409307,-0.397119114610908,1.17148642172471,1.17431082197392,-1.47415656437505,1.45844212448739,0.933376611496565,0.508160143851835,-1.53298990795241,0.0377936225062203,-0.599481291661701,0.565265091406425,-0.62919781632127,0.38773250528284,-0.053034814246489,1.66277176202999
"osir_żoliborz",2,"Wolne_Zawody",0,0,NA,NA,1,27,0,4.5,2,2.5,19.5,4.5,37,21,35,1.5,3.41666666666667,3.66666666666667,0.0201421968405467,0.27191468889286,0.888610422766427,-0.476429658416897,0.576787293779353,0.420099290181742,-0.463398932287136,0.132012416260631,0.790504936801631,0.276042409506881,-0.741220398083059,0.340505175878001,-0.0270633500411702,1.1371052213573,0.0163510911530631,0.393701258172403,0.552720762261745,0.634328165733248,-0.799274294039847,-0.106116905317708,-0.504286417675922,0.329784296629473,-0.229894682772529,0.0417367068062115,-1.1859857725684,0.477890599452786
"centrum_sportu_i_rekreacji_uw",1,"Wolne_Zawody",0,0,NA,NA,1,35,0,5,1,1,19,2,36,20,30,1,3,4.5,0.309080783674269,0.564976688891625,1.01021800596182,1.06701781060771,-0.807034499959221,1.1268322185922,0.344549555764697,-0.542550929902289,1.33740478022148,0.202222454125072,-0.849037002409307,-0.397119114610908,1.17148642172471,1.17431082197392,-1.47415656437505,1.45844212448739,0.933376611496565,0.508160143851835,-1.53298990795241,0.0377936225062203,-0.599481291661701,0.565265091406425,-0.62919781632127,0.38773250528284,-0.053034814246489,1.66277176202999
"shisha_lounge",1,"Wolne_Zawody",0,0,NA,NA,1,35,0,5,1,1,19,2,36,20,30,1,3,4.5,0.309080783674269,0.564976688891625,1.01021800596182,1.06701781060771,-0.807034499959221,1.1268322185922,0.344549555764697,-0.542550929902289,1.33740478022148,0.202222454125072,-0.849037002409307,-0.397119114610908,1.17148642172471,1.17431082197392,-1.47415656437505,1.45844212448739,0.933376611496565,0.508160143851835,-1.53298990795241,0.0377936225062203,-0.599481291661701,0.565265091406425,-0.62919781632127,0.38773250528284,-0.053034814246489,1.66277176202999
"coffee_heaven_marszałkowska",1,"Wolne_Zawody",0,0,NA,NA,1,35,0,5,1,1,19,2,36,20,30,1,3,4.5,0.309080783674269,0.564976688891625,1.01021800596182,1.06701781060771,-0.807034499959221,1.1268322185922,0.344549555764697,-0.542550929902289,1.33740478022148,0.202222454125072,-0.849037002409307,-0.397119114610908,1.17148642172471,1.17431082197392,-1.47415656437505,1.45844212448739,0.933376611496565,0.508160143851835,-1.53298990795241,0.0377936225062203,-0.599481291661701,0.565265091406425,-0.62919781632127,0.38773250528284,-0.053034814246489,1.66277176202999
