"id","marital","timeWwa","dog","edu","eduprog","edutime","worktime","fatheredu","motheredu","grandedu","income","lifestd","cars","hometype","homestatus","tv","tablet","internetuse","tvtime","moviefreq","movie30","bookfreq","book12","pressfreq","musicfreq","theater","opera","cinema","art","livemusic","club","sportshow","sportint","football","trainfreq","trainfav","bookquant","cdquant","artquant","age","ISCObroad","incomeclass","civic","resmob","soccont","attgen","attgiven","attdiscovered","attnoatt","tvinfo","tvlowbrow","tvhighbrow","tvpop","tvcons","moviesepic","movieshigh","movieslight","bookshigh","bookslow","booksknow","booksfant","pressgen","pressknow","presscons","presslib","pressspec","musichigh","musicmodern","musicrock","musicafro"
40,"single","25","no","BA","soc/beh","fl_edu","full","high","high","don't_know","2","4","no_car","apartment","family","tv","no_tablet","no_blog/web",0,"sometimes",4,"rarely",9,"sometimes","everyday","rarely","rarely","sometimes","sometimes","rarely","sometimes","rarely","3","4","regularly","ind","thousands","tens","few","25","high:mng/pro/self","mid/high",2,35,14,30,1,3,2.66666666666667,1.4092209630816,-1.84478254428216,0.0452611481149138,-0.219660768189519,-0.0413367073140398,-0.621639451549991,-2.20745780239069,-0.529203966441365,0.386355152433417,-0.729026488437617,0.461080115554511,-0.341883868768294,-0.269113912513727,0.203116766301414,0.438452760326807,0.708763081858199,-0.16603834664275,0.16964522849718,-0.638106605123106,-0.748434292387188,-0.670048008184581
41,"nf_rel","19","no","MA+","law/biz/menag","no_fl_edu","full","high","high","<=med","4","4","1car+","apartment","own","no_tv","no_tablet","no_blog/web",1,"often",5,"sometimes",6,"often","not_everyday","rarely","rarely","sometimes","sometimes","sometimes","regularly","never","2","2","never","no_sport","hundreds","hundreds","few","24","high:mng/pro/self","mid/high",0,40,23,37,3,3.83333333333333,2.33333333333333,-0.139499272229345,-0.658523454488752,-0.214729703887956,-1.17958443549169,0.817474455669576,-0.776534333001587,-0.918732707892729,0.275603065431216,-0.267570979638963,-1.37001158631477,-0.352409113780616,-0.361379003015857,-0.620172324146011,-0.86609538182573,-0.664450375361806,-1.97868739309792,-1.77653502685612,-0.332631437146443,0.853322691557623,-0.202161874240734,1.43199555636605
42,"single","5","no","<=highschool+tech","soc/beh","fl_edu","flexible","<=med","high","high","1","3","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"sometimes",3,"rarely",5,"often","everyday","regularly","rarely","sometimes","rarely","sometimes","regularly","rarely","1","1","sometimes","rival","tens","few","few","24","low:phys/sale/serv/assoc_pro","low",1,37,22,38,3,4.16666666666667,2.16666666666667,1.01876348146535,1.29369716307358,0.937285417460969,0.618979666322652,-0.46730578065637,0.701205777619987,0.264091551873867,-0.325023088253733,0.713401234830932,-0.927684130480738,0.779104226135524,-1.83392605458585,1.23435280622408,1.60960821604255,-0.695540108983316,0.74420670076623,1.28333815474567,1.91245971451348,-0.0859041660253204,-0.370713990077167,-0.109550931776093
43,"nf_rel","25","no","MA+","STEM/med","fl_edu","part","<=med","<=med","<=med","2","3","no_car","apartment","family","tv","tablet","no_blog/web",4,"often",20,"rarely",1,"often","everyday","rarely","never","sometimes","rarely","rarely","rarely","rarely","3","3","sometimes","ind","hundreds","hundreds","few","25","low:phys/sale/serv/assoc_pro","mid/high",0,36,13,33,1,3.66666666666667,2.66666666666667,0.227686500441029,-0.200367247843665,0.614064290458304,0.771765894360292,-1.59574299700938,-1.1562655682875,-1.97563271278164,-1.50566468962448,-1.70161162323029,-0.172444854172753,0.483779682225558,-1.52989729532489,0.749952666919623,0.256486984189923,0.726590250820373,0.178744109104965,0.122245581156851,-0.430070302688675,-0.288992831250644,-2.76562973755102,0.729301046728092
44,"nf_rel","4","no","BA","law/biz/menag","fl_edu","full","high","<=med","don't_know","3","3","1car+","other","other","no_tv","no_tablet","no_blog/web",1,"sometimes",3,"often",40,"sometimes","not_everyday","rarely","rarely","sometimes","rarely","rarely","sometimes","never","1","1","sometimes","ind","hundreds","few","zero","25","high:mng/pro/self","mid/high",0,30,11,23,2,2.33333333333333,3.16666666666667,-0.233965568586212,-0.159444035338726,-0.202963425210481,-0.412762738310251,-0.751180051000852,0.242552743755876,0.645340148054461,-0.438370195823791,1.02228007112839,1.19906158488234,-0.396675979376611,0.135088901440521,-0.133518639709602,-1.32018464895711,0.704044691015581,0.309348447046523,-0.425115448271102,-0.259757748216298,-1.08552214670668,-0.349727369777864,0.928479198980359
45,"single","3","no","<=highschool+tech","human/lang","no_fl_edu","flexible","<=med","high","don't_know","1","3","no_car","apartment","rent","no_tv","tablet","no_blog/web",0,"often",10,"often",12,"rarely","everyday","regularly","regularly","regularly","sometimes","sometimes","sometimes","rarely","3","3","sometimes","ind","hundreds","few","few","21","low:phys/sale/serv/assoc_pro","low",2,38,17,33,2.5,4,3.5,-0.466826186689322,0.281672642666651,-1.68552459168484,0.525952241683709,-0.113669053264738,0.513902494042033,0.416137967179205,-0.387995147817777,0.530044977342984,-0.183246410276639,-0.767125903519265,-0.999065585701252,0.511232176987336,-1.06215199109089,2.96053962470498,1.54580036022227,2.03206569358756,1.46119943513488,-0.0296922018511392,-1.32214604197083,-0.128079877053726
46,"single","25","no","<=highschool+tech","soc/beh","fl_edu","flexible","high","high","high","1","3","1car+","apartment","own","no_tv","no_tablet","blog/web",0,"often",10,"sometimes",12,"sometimes","everyday","rarely","rarely","sometimes","sometimes","sometimes","regularly","regularly","5","5","regularly","rival","hundreds","hundreds","few","25","low:phys/sale/serv/assoc_pro","low",3,40,22,44,3,4.66666666666667,2.5,-0.410233451469079,0.687940478774431,0.234661593219367,0.108376749476827,-0.615759413315995,-0.23444455616553,-1.58445232566578,-0.79555642980015,-0.640096082389339,-1.02981808090277,-1.13455410623395,-1.45217201698481,-0.100266824604861,0.0472105823340473,-1.04514829008317,0.810445870664566,-1.82746813476259,1.10969639050685,0.415220902746522,1.04661735754886,1.89087758888958
47,"nf_rel","6","no","<=highschool+tech","soc/beh","fl_edu","no_job","high","high","<=med","0","3","no_car","apartment","own","no_tv","no_tablet","no_blog/web",0,"sometimes",5,"sometimes",10,"sometimes","everyday","regularly","rarely","sometimes","sometimes","sometimes","sometimes","rarely","3","3","sometimes","ind","hundreds","few","few","25","no_job","low",1,27,19,29,2,3.5,3.83333333333333,0.415676921954245,1.0159119952558,1.34701712202708,0.990825512344268,-0.303030170776084,0.826782842941719,0.837629317601617,0.511279948319916,0.00337595188447752,0.478925068435149,0.107007400057373,-0.442838843817616,1.43375294416187,-0.796967414804452,-1.1931069927857,0.797927535173792,0.369465290208094,1.22044227389698,-0.631121968554064,0.917447698419164,1.17962071143846
48,"single","26","no","MA+","soc/beh","no_fl_edu","full","high","high","high","4","4","no_car","apartment","rent","no_tv","tablet","no_blog/web",0,"sometimes",5,"sometimes",15,"often","everyday","regularly","regularly","regularly","regularly","sometimes","regularly","regularly","1","1","regularly","run","hundreds","hundreds","few","26","high:mng/pro/self","mid/high",2,37,18,35,2,4.33333333333333,3.16666666666667,0.432806365089558,-0.0772164004312287,0.00421719569026308,0.840659149011066,-0.4696083892604,0.191932235198149,0.4593428013765,0.308591034969826,0.115751635200772,-1.2868068538837,-0.540850458654189,0.799905419440073,-0.0222158751207049,1.00021642643425,-0.850722041902049,0.916461818100283,-0.202323315667438,0.823926392094715,0.658404145086022,-0.457078197067094,-1.30434568295627
49,"single","5","no","<=highschool+tech","soc/beh","fl_edu","flexible","<=med","high","high","1","3","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"sometimes",3,"sometimes",5,"often","everyday","regularly","regularly","regularly","regularly","regularly","regularly","rarely","3","2","regularly","ind","hundreds","hundreds","tens+","23","high:mng/pro/self","low",4,39,18,29,1,4.16666666666667,3.16666666666667,1.13417131720899,0.659168816491986,1.32704499643896,0.21086952878351,1.34034946271451,0.694051108810951,0.421078260819054,1.31365552503646,0.701667699715787,0.368669979425317,1.6236088190537,1.24893921693778,1.5265166361119,0.235084855799,0.760787519223617,0.597612007479793,0.504064062748676,1.23195776441458,1.76185100681278,0.645570792956922,0.5685280643273
50,"single","20","no","BA","soc/beh","fl_edu","full","high","high","<=med","2","4","no_car","apartment","family","no_tv","no_tablet","no_blog/web",1,"often",7,"sometimes",6,"sometimes","not_everyday","regularly","rarely","regularly","sometimes","sometimes","sometimes","rarely","2","3","sometimes","ind","hundreds","tens","few","24","low:phys/sale/serv/assoc_pro","mid/high",3,38,24,33,1,4.33333333333333,4,1.06769863886386,-0.186333999641589,0.158421548692098,0.759358199278944,-0.292799713942722,1.12778210277245,0.508067686493058,1.11091409725181,1.23233352209774,1.62248239218101,0.46058141167667,1.05373816588705,0.319015391568709,0.00618812961780307,0.422403592745358,-0.0331069673555134,0.515027475098769,0.342640413330722,-0.180999208538733,-0.519062909599867,-1.78686336738709
51,"single","1","no","MA+","soc/beh","no_fl_edu","full","<=med","high","<=med","2","3","no_car","apartment","own","tv","no_tablet","no_blog/web",1,"rarely",3,"rarely",1,"rarely","everyday","regularly","rarely","sometimes","sometimes","sometimes","never","rarely","1","1","regularly","rival","hundreds","few","few","25","high:mng/pro/self","mid/high",6,40,22,45,1,4.66666666666667,2.83333333333333,0.0976054655819039,1.80523922222677,-0.603277294677005,0.704395831935722,-2.16924813744091,-0.834380048845381,-2.4846414846058,-2.26048898762662,-3.03230006326667,-1.63689221419141,2.81799470747463,0.0244672850670224,-0.67891834469363,-2.13878058879984,-1.96539562985157,-0.590659935374662,1.21734599355902,-1.38927601444999,-0.624929377064703,2.72605885399754,-0.30021157844997
52,"single","4","no","MA+","human/lang","no_fl_edu","full","high","high","<=med","2","3","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"sometimes",2,"sometimes",10,"often","everyday","regularly","rarely","regularly","regularly","sometimes","sometimes","rarely","2","1","sometimes","ind","tens","few","zero","24","high:mng/pro/self","mid/high",1,35,14,27,1.5,4,4,1.58482447174418,0.220471585064374,0.0258797516532918,1.26387758102182,-0.0718125695013673,1.02877848861991,1.02447069171517,-0.853489403748314,1.58505027937886,-0.25891758491039,0.297239978248128,-0.984103497636546,0.250430930355489,0.245805382647604,-0.200820506670113,1.61269416483014,0.245209576362279,-1.34857863647324,-0.729980886583485,0.490046242364986,-1.85771904089175
53,"single","5","no","<=highschool+tech","soc/beh","fl_edu","full","<=med","high","<=med","2","4","no_car","apartment","family","tv","no_tablet","no_blog/web",3,"sometimes",5,"sometimes",4,"often","everyday","regularly","rarely","regularly","sometimes","regularly","regularly","regularly","3","3","sometimes","ind","tens","few","few","24","high:mng/pro/self","mid/high",1,37,14,40,2,4.5,3.33333333333333,1.16840958226079,0.969119213275118,1.27700783540052,1.28364866752484,0.627252752356333,1.44151434715447,0.929737847460894,-0.197176639424399,0.398849423625076,-0.406046584231539,1.20035979778659,-0.845053602452791,1.3103988385244,-0.781273049206125,-0.402593798020404,1.22798521364699,-0.541179175350291,0.401790406280196,1.0005786739247,-1.02923907740295,-1.83648498651867
54,"nf_rel","25","yes","MA+","soc/beh","no_fl_edu","flexible","high","high","high","2","4","1car+","apartment","own","tv","no_tablet","no_blog/web",1,"sometimes",3,"often",10,"often","not_everyday","rarely","never","sometimes","rarely","rarely","never","never","1","1","regularly","ind","hundreds","tens","few","24","high:mng/pro/self","mid/high",1,40,17,36,4.5,4.16666666666667,3.16666666666667,0.43627123874609,0.542325680783015,-0.0107336327224835,1.39964287254405,-0.392061199386604,-1.95981064374678,-0.654713812175047,-1.5678635627643,-0.0461874412215162,0.433513751180885,1.26048402084071,-1.5561533033344,1.4821893242514,1.08813626651828,0.846248610577812,1.49484418381342,0.680658078724646,0.554633028616063,-2.13002476475888,-1.06776433894917,0.691073480246561
55,"nf_rel","8","no","<=highschool+tech","soc/beh","fl_edu","no_job","<=med","<=med","<=med","2","4","no_car","apartment","own","tv","no_tablet","no_blog/web",1,"rarely",1,"often",25,"rarely","everyday","rarely","rarely","regularly","rarely","sometimes","sometimes","regularly","4","4","sometimes","run","tens","few","few","24","no_job","mid/high",0,32,15,34,3.5,2.66666666666667,3,0.426312847603547,-0.38777557828975,0.0952511322144687,-0.249555082831094,1.06358752938909,-0.48645334026342,0.440276372916958,-0.196359356939008,-0.489351086913146,0.246842017420867,-0.608463537055378,0.405331180448788,-0.133518639709602,-1.32018464895711,0.652742877591511,-0.183196392705088,0.343699653109898,-0.606927528119129,0.528376744983826,0.139875811041776,0.406874979280598
56,"nf_rel","5","no","MA+","soc/beh","no_fl_edu","flexible","high","high","high","2","3","no_car","apartment","rent","no_tv","tablet","no_blog/web",0,"sometimes",5,"often",30,"often","not_everyday","regularly","rarely","sometimes","sometimes","rarely","sometimes","rarely","4","3","regularly","ind","tens","few","few","23","high:mng/pro/self","mid/high",0,39,23,35,3.5,3.66666666666667,2.5,-0.8811344134807,0.415595135603158,-0.3951774127123,-0.0257558015752069,0.209064552695681,0.448919960073256,-0.246458131274072,0.332056837946316,1.18837757794632,0.759255896193487,0.596233721074578,0.863082473620361,0.544157212325762,0.38660795397754,-0.07604829766458,-0.0460511099807535,0.305984193286435,1.26154991931865,0.547526379726202,0.785618976172735,1.30642425868338
57,"single","5","yes","MA+","law/biz/menag","fl_edu","flexible","high","high","high","0","3","no_car","apartment","own","tv","tablet","no_blog/web",2,"often",5,"often",12,"often","everyday","regularly","rarely","regularly","sometimes","sometimes","sometimes","regularly","5","3","regularly","run","hundreds","hundreds","tens+","24","high:mng/pro/self","low",3,37,20,37,3.5,3.83333333333333,3.66666666666667,0.837702807265199,1.31650208240261,0.174430929066702,2.24536220840039,0.0629764700839081,1.05916012290084,1.89553707885129,0.727543029971447,0.596074678921934,0.125603205522141,-0.0287367703590866,-0.150675889850299,0.869704552619918,-0.713405227686436,1.22929622703299,1.04565499993741,1.27490417781449,0.786443980825259,-0.777118079547976,-0.0812898842351476,0.9141127880936
58,"single","10","no","MA+","law/biz/menag","no_fl_edu","full","<=med","<=med","<=med","2","2","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",1,"rarely",3,"often",10,"sometimes","everyday","regularly","never","sometimes","sometimes","rarely","rarely","rarely","2","1","sometimes","run","hundreds","tens","few","28","high:mng/pro/self","mid/high",0,26,16,33,4.5,3.5,1.66666666666667,-0.35290752485947,1.2921375822693,0.679643009035989,-0.423876300280225,1.40047109703766,-0.21246144801432,-0.0666149405837052,-1.47487921661002,0.0194637664409434,-0.034703746730446,-0.118516271187484,-0.746254489948566,0.336729162868842,0.602020412352608,1.98908869483723,-1.67543194617983,0.561069046570657,0.483435621749238,-0.991560857679641,0.285822923432674,1.71317046227235
59,"nf_rel","1","no","<=highschool+tech","no_uni_edu","no_fl_edu","flexible","<=med","high","high","4","5","1car+","apartment","rent","tv","no_tablet","no_blog/web",20,"often",10,"rarely",0,"rarely","everyday","rarely","never","rarely","rarely","sometimes","regularly","regularly","5","5","never","no_sport","tens","few","few","23","high:mng/pro/self","mid/high",13,30,0,32,4,4,4,1.41746946188016,-0.415851934782741,-0.0930840563229225,2.09345240357465,1.3537721071152,-3.22655041257404,1.03229218232556,1.13846393001373,-2.51448456364406,-2.85721651824456,-2.83588180504377,-0.97286891396848,-2.9849472845837,-2.08800789627011,-1.53452997656432,-2.11480735866444,-2.74849199832298,-2.29587359354852,0.975258533768258,-2.2686800362833,0.265814821342822
60,"nf_rel","12","no","BA","law/biz/menag","no_fl_edu","no_job","<=med","<=med","<=med","0","3","no_car","apartment","own","tv","no_tablet","no_blog/web",5,"sometimes",2,"often",24,"rarely","not_everyday","rarely","never","rarely","rarely","rarely","rarely","regularly","3","1","regularly","ind","hundreds","hundreds","tens+","24","no_job","low",0,28,15,26,1.5,2.66666666666667,3.5,0.300003278811843,-1.11292437598775,-0.970839210780124,0.820444291745669,-0.118094029912583,-0.25311533696647,0.0867117789312204,-0.50942958601696,-2.2365752247487,0.197924506451521,-0.201859863703168,-0.94698978473043,-1.88225705335137,-1.64308987136605,-1.0492118584733,-0.627463552444802,-0.0326767637542041,-1.88575166894457,0.733140840432633,-1.00444374895993,0.635241865392694
61,"single","24","no","MA+","law/biz/menag","fl_edu","no_job","<=med","<=med","don't_know","0","3","no_car","apartment","own","tv","tablet","no_blog/web",1,"sometimes",2,"rarely",3,"often","everyday","rarely","never","sometimes","rarely","rarely","regularly","rarely","5","5","regularly","rival","tens","few","zero","24","no_job","low",3,38,17,43,2,3.16666666666667,2.83333333333333,1.558740095039,1.27355875293453,0.254810178402609,1.00900797259346,1.71497967654661,-2.31631826722604,0.103428627337494,1.37051992492115,-0.752921139925632,0.345619459518772,2.36973499221956,0.00991653755960714,1.20382394226102,-0.912441130097945,1.43643872485374,-0.358554555786481,0.00699261563345753,-2.72480941449059,0.339217956669723,-1.64726556828356,1.72760071336464
62,"nf_rel","5","no","BA","soc/beh","fl_edu","part","<=med","<=med","don't_know","0","3","no_car","other","own","no_tv","no_tablet","no_blog/web",0,"often",50,"sometimes",8,"rarely","not_everyday","regularly","never","sometimes","rarely","rarely","rarely","never","2","1","regularly","ind","tens","few","few","25","low:phys/sale/serv/assoc_pro","low",2,38,13,23,2,2,2,1.96762515005725,-0.271995714880127,0.547105126742589,1.0670821492206,1.17115051318746,0.35361361293842,0.794568607126834,1.53343223817591,-0.915351046691929,1.42163749265442,0.0843184267291308,-0.890925858204353,-0.133518639709602,-1.32018464895711,0.672484373781721,-0.0753942754095603,-0.400961513248727,-0.605800386769069,0.368635076415132,-0.409509546402713,0.328713538905665
63,"nf_rel","8","no","BA","law/biz/menag","no_fl_edu","full","high","high","high","4","3","1car+","apartment","own","tv","no_tablet","no_blog/web",1.5,"sometimes",3,"rarely",6,"often","everyday","rarely","never","sometimes","sometimes","rarely","sometimes","regularly","5","2","regularly","ind","tens","few","few","26","high:mng/pro/self","mid/high",1,37,12,29,2,3.33333333333333,3.66666666666667,0.886177576932128,1.9617420694257,0.512178257996313,0.226396089288235,0.393416730917974,-1.37427502737329,0.38668627651702,1.39387978875899,-0.939172589122701,0.991320454284733,1.64226031482552,0.46733578110541,1.34111386224954,1.41660142100672,0.0202828355766359,-0.227705427032272,1.44612151513268,-1.53532127927099,1.56072949993228,-0.833914537668277,0.0014267566949105
64,"nf_rel","25","yes","BA","law/biz/menag","fl_edu","no_job","high","high","<=med","4","2","1car+","apartment","own","tv","tablet","no_blog/web",2,"often",10,"often",8,"rarely","everyday","regularly","regularly","sometimes","sometimes","sometimes","sometimes","regularly","4","1","regularly","ind","tens","tens","tens+","25","no_job","mid/high",0,20,15,25,3.5,4.16666666666667,3.83333333333333,-1.45956169539135,-0.158411588297743,-2.87166866657021,0.316463541491605,0.0811047724197394,-1.78083292751688,2.10346115712507,0.224705818046575,-0.0713684459518791,0.846968912562427,-2.17368475953465,0.180402240237463,-2.9849472845837,-2.08800789627011,-1.53452997656432,-2.11480735866444,-2.74849199832298,0.768559561866169,1.67812845774036,1.16255857128784,1.45414982776694
66,"single","13","no","<=highschool+tech","no_uni_edu","fl_edu","no_job","<=med","high","don't_know","0","4","no_car","apartment","own","tv","no_tablet","no_blog/web",2,"often",3,"sometimes",9,"rarely","everyday","rarely","never","sometimes","sometimes","sometimes","rarely","regularly","4","1","regularly","ind","tens","tens","few","18","no_job","low",0,30,9,25,2,3.16666666666667,3.33333333333333,1.15334570696014,0.393980435962777,0.68728707862053,0.884759059920016,-0.236276670388945,0.0392064800143711,0.721771155820782,1.16888667962713,0.744139027446092,-0.132056927977878,-0.878465369983944,1.19320409961172,0.287101320327389,-0.426604907034846,0.76237105017489,0.102215244792342,0.306562129171139,-0.637005764570975,-0.943392941811377,0.309871372611114,0.913333548830843
67,"single","8","no","MA+","law/biz/menag","no_fl_edu","no_job","high","high","<=med","2","4","1car+","apartment","rent","tv","tablet","no_blog/web",1,"often",11,"often",40,"often","everyday","rarely","rarely","regularly","regularly","sometimes","sometimes","rarely","2","3","regularly","ind","hundreds","hundreds","tens+","27","no_job","mid/high",0,36,20,28,1.5,4.16666666666667,3.16666666666667,1.43071310310639,1.0411695074718,-0.25004833257423,0.459493787956294,0.368669073560477,-0.706709265049227,0.283534641890949,0.385862524018799,0.58143857863198,-0.36950315720344,0.125170265134828,-0.228010563818593,0.16013790669221,-1.10413057837996,-1.50726270180126,0.217416751618369,0.74257119638692,-1.64382504217003,0.573161166800218,-0.676241005056034,-1.77596104038584
68,"nf_rel","10","yes","<=highschool+tech","soc/beh","fl_edu","flexible","high","high","high","3","4","1car+","apartment","other","tv","tablet","no_blog/web",0,"sometimes",8,"sometimes",15,"often","not_everyday","regularly","never","regularly","rarely","rarely","never","never","3","2","regularly","ind","hundreds","hundreds","few","24","high:mng/pro/self","mid/high",1,39,24,30,4,2.83333333333333,2.5,0.684053461737311,0.0210501233793539,0.69935780150854,0.104070552437167,0.941547306084901,0.178611079024406,0.556149056232927,0.0901251490187924,-1.63564971895458,0.185763057008656,0.828118650108318,-1.25811160292559,-0.052828560961783,-0.900643942243117,0.65435175532063,0.35541537126715,1.11595321089404,-0.152596224805864,-0.834043500434536,-1.41645128173509,1.07591472340474
69,"single","10","yes","MA+","STEM/med","no_fl_edu","no_job","high","high","<=med","1","4","1car+","apartment","own","tv","tablet","no_blog/web",2,"often",15,"often",10,"often","everyday","regularly","rarely","regularly","rarely","rarely","rarely","rarely","3","4","regularly","run","tens","few","few","24","no_job","low",1,40,22,33,3,3.33333333333333,2.83333333333333,1.80080098047221,0.0860987946888588,0.172035128316371,0.851118360547252,0.167842900459172,-0.374405576754003,1.00363657671276,-2.29479007062756,-0.74397503886249,2.10768071825999,0.869428950759746,-1.59422329927257,0.637965984336729,-2.20214316114676,0.766384112129216,1.51022866898788,1.26432062364879,-0.42568290243899,0.544465450563606,-0.740754700335983,1.20623481368655
70,"single","2","no","<=highschool+tech","soc/beh","fl_edu","part","<=med","<=med","high","1","3","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"rarely",1,"often",10,"rarely","everyday","regularly","never","sometimes","sometimes","sometimes","sometimes","rarely","1","1","sometimes","ind","tens","tens","few","24","high:mng/pro/self","low",3,37,21,36,1.5,4.33333333333333,2.83333333333333,-0.150077018488187,-0.13991208522421,-1.08460584160642,-0.00661764065913733,-0.232121150257051,-0.738052086540602,-0.710825956856057,-1.56341318206842,0.0913462003303665,0.613197256792618,0.273471227703648,-1.22804400028305,0.356074521040067,-1.76522042730629,0.672484373781721,-0.0753942754095603,-0.400961513248727,-0.138451849997349,0.699476383366472,-0.242281514562641,-0.32442899498064
71,"married","6","no","BA","STEM/med","fl_edu","flexible","high","high","<=med","6","4","1car+","other","rent","no_tv","no_tablet","no_blog/web",0.1,"sometimes",4,"often",12,"rarely","not_everyday","rarely","rarely","sometimes","rarely","rarely","rarely","never","2","3","sometimes","ind","hundreds","hundreds","few","25","high:mng/pro/self","mid/high",3,33,21,14,1.5,3.16666666666667,3,-1.76805062762663,0.679498645388432,-0.527958071650712,-1.35579510922369,0.558254551159682,-0.00230937877820607,-0.530158776885037,-1.72957905334153,-0.344307257635906,0.0390711460850868,-0.868972872679072,-0.428868309410655,0.113171465568047,0.28238596972552,1.37716081906816,0.193496805122838,-1.20483124616666,-0.511929647924222,-1.80003417094456,-0.709956472403693,-0.548688520824339
72,"nf_rel","26","no","MA+","soc/beh","no_fl_edu","full","high","high","high","2","4","1car+","apartment","own","no_tv","no_tablet","no_blog/web",1,"sometimes",2,"often",30,"sometimes","not_everyday","regularly","rarely","sometimes","rarely","sometimes","sometimes","rarely","3","3","sometimes","ind","hundreds","few","few","26","high:mng/pro/self","mid/high",3,35,19,43,4,4.5,2,-1.30140341617172,0.666666265638616,0.270450572204602,-1.1522020179641,1.57009902001738,1.30341551035767,0.0122088763944186,-0.0417367273382614,0.915387718485942,1.44019312191576,0.962517510069103,0.224218501126364,0.288583105899578,-0.662833626837679,1.04230670890851,-1.29465208319365,-0.562901654238981,0.846955006873754,0.00180364908399601,1.19254223389002,-1.1406271754443
73,"single","6","no","MA+","STEM/med","no_fl_edu","flexible","<=med","high","don't_know","4","4","1car+","apartment","own","tv","no_tablet","blog/web",1,"sometimes",4,"sometimes",10,"sometimes","everyday","regularly","rarely","regularly","sometimes","sometimes","regularly","regularly","5","1","regularly","ind","hundreds","few","few","25","high:mng/pro/self","mid/high",4,40,22,32,1,2.83333333333333,3.66666666666667,-0.308258046699776,-1.51142227459313,-0.578517117302152,0.119929442636744,-0.813782115610754,-0.896794454284362,0.628354109141374,-0.579980254924661,-0.909265661220376,0.391869271687801,0.84937399870886,-1.43052251899293,-0.545771468022623,-0.395591308755108,-1.05018951593755,0.547394351844675,0.462051764854514,-1.11004127390654,-0.287367882746603,-0.703470959251348,0.472081248078815
74,"single","20","no","<=highschool+tech","soc/beh","fl_edu","flexible","high","high","<=med","0","4","no_car","other","own","tv","no_tablet","no_blog/web",2,"sometimes",4,"sometimes",3,"often","everyday","regularly","rarely","sometimes","sometimes","sometimes","rarely","regularly","4","3","sometimes","ind","hundreds","hundreds","few","21","low:phys/sale/serv/assoc_pro","low",2,35,19,42,4,4.16666666666667,2.33333333333333,1.64111807548588,0.90197977115628,-0.128161222723722,1.31808771651048,-0.293857178752358,0.872572023298159,1.19350940874297,-0.250704115464654,1.05459414614662,0.949178735662635,-0.271365287217345,0.39793829613407,-0.282320759168514,-0.735826874184631,-0.67952142841012,0.6405112385367,-0.274089265073441,-0.0954218092091891,-0.881289274407789,-0.394226462561257,-0.635751031216446
75,"nf_rel","22","no","MA+","STEM/med","no_fl_edu","flexible","high","high","high","1","4","no_car","apartment","own","tv","no_tablet","blog/web",0.25,"often",7,"often",20,"often","everyday","rarely","rarely","sometimes","rarely","rarely","sometimes","regularly","5","1","regularly","rival","thousands","hundreds","tens+","26","high:mng/pro/self","low",7,29,24,40,2,3.83333333333333,2.5,0.503213470998049,-0.722251586322717,1.3651525001751,-0.674182641804773,-0.903026823145327,1.499558786264,0.736532991650662,0.552692296886601,0.90496170597492,-0.574767304523622,1.58504789830734,-1.02491834863339,1.05228944571431,1.22992098041626,-1.32151484107948,0.491647016453421,-0.6934120940177,0.101812542209291,-0.238975131979879,-0.69163479646491,-0.904151011029944
76,"single","5","no","<=highschool+tech","STEM/med","fl_edu","part","high","high","<=med","1","4","no_car","apartment","own","tv","no_tablet","no_blog/web",0,"rarely",5,"often",15,"rarely","not_everyday","rarely","never","regularly","sometimes","rarely","never","never","1","1","regularly","rival","tens","few","few","24","high:mng/pro/self","low",2,4,20,33,5,2,1.66666666666667,-0.872539897761534,-2.37362139925125,-0.892166196805301,-0.265367698035743,-1.51516026457479,0.180304382723207,-1.82076457334053,-0.748999922090174,-2.54687255322602,-2.22777205296311,-0.622966433857649,0.496517275491751,-2.75727649936614,-0.118240233264379,-0.72668730500828,-1.17181638966463,0.150636551157644,-2.94740751681834,-1.46522178283314,0.796648722743014,0.710204814248239
77,"nf_rel","5","no","BA","human/lang","fl_edu","flexible","<=med","<=med","<=med","1","4","no_car","apartment","family","no_tv","no_tablet","no_blog/web",0,"often",10,"sometimes",20,"often","everyday","regularly","rarely","regularly","sometimes","sometimes","sometimes","rarely","4","2","regularly","ind","hundreds","tens","few","24","low:phys/sale/serv/assoc_pro","low",6,28,21,31,1.5,3.66666666666667,4,0.059878633642359,1.29465018023886,1.01811940866193,0.896651763343713,1.0822267168633,-1.11654216588382,-0.137663769194735,-1.58601299753678,0.563127077751018,0.202209353476717,1.28538744156516,-1.04884940216327,0.963766208265648,0.264220787484025,-1.85909899659416,0.979721371436621,-0.24363502482571,-0.415089531901308,0.4040407404781,0.293284783838492,0.470621349960397
