"id","marital","timeWwa","edu","eduprog","edutime","worktime","fatheredu","motheredu","grandedu","income","lifestd","cars","hometype","homestatus","tv","tablet","moviefreq","bookfreq","pressfreq","musicfreq","theater","opera","cinema","art","livemusic","club","sportshow","sportint","football","bookquant","cdquant","artquant","age","ISCObroad","incomeclass","civic","resmob","soccont","attgen","attgiven","attdiscovered","attnoatt","tvinfo","tvlowbrow","tvhighbrow","tvpop","tvcons","moviesepic","movieshigh","movieslight","bookshigh","bookslow","booksknow","booksfant","pressgen","pressknow","presscons","presslib","pressspec","musichigh","musicmodern","musicrock","musicafro","cultcap","lifestab","wealth","cluster","can1","can2","ent_total","ent_avg","ent_wgh","ent_max","ent_min","places","fullent","connections","netcomm"
101,"single",23,"BA","human/lang","fl_edu","no_job","<=med","high","<=med",0,3,"1car+","apartment","own","tv","no_tablet","sometimes","often","often","everyday","regularly","never","regularly","sometimes","sometimes","never","never",1,1,"hundreds","hundreds","zero",23,"no_job","low",3,7,12,4.25,2,4.5,1.83333333333333,2.77643267139934,5.00943771737956,6.68681688580639,3.78125235407996,2.89326883383615,6.33531611393406,3.68351478836531,3.73300221130892,6.01398211982008,4.28527943789997,5.27623340463637,3.99293019946384,4.65419370075689,5.01105817431941,2.82696115978239,4.70253119219115,3.99375481668652,5.83128413885303,2.80787002911517,4.42591687519153,2.2079828870722,4.18090816919224,2.09840935594189,4.87823186286386,"Wolne_Zawody",3.60506729111393,4.18541144214876,20.8719753446477,1.15955418581376,1.2649258535241,1.49669176167996,0,18,1.47777632259839,149,"Main"
102,"single",3,"<=highschool+tech","soc/beh","fl_edu","flexible","high","high","high",1,2,"no_car","other","rent","tv","no_tablet","often","often","sometimes","everyday","regularly","rarely","sometimes","regularly","rarely","regularly","regularly",5,3,"hundreds","hundreds","few",21,"low:phys/sale/serv/assoc_pro","low",3,13,14,3.75,1.5,4.16666666666667,3,3.29174426407251,5.04927153760238,5.6700251583007,6.31229331925771,3.99583257583612,6.08930713745338,5.23200552803956,5.79812047002904,5.91602192824301,5.34459892376453,5.5849757067714,5.8433868434764,3.75973459806306,4.7879134271843,1.83603398878864,5.14041466950845,5.54885925920364,4.71605767648778,2.8509120231475,4.37232576278458,4.10836552774787,5.77612445681516,3.45400391276281,2.01423061018341,"Wolne_Zawody",2.17530135343027,4.77701964559955,17.1331517460132,1.22379655328666,1.29399814917528,1.57457837585435,0.591672778582327,14,1.50005639764668,118,"None"
103,"single",5,"MA+","human/lang","fl_edu","job","<=med","high","<=med",1,3,"no_car","apartment","rent","no_tv","no_tablet","sometimes","often","often","everyday","regularly","never","regularly","sometimes","rarely","sometimes","never",2,1,"tens","few","zero",26,"low:phys/sale/serv/assoc_pro","low",1,12,6,2.625,2,2.66666666666667,2.83333333333333,2.68074668421774,5.70375144369102,4.84571730709321,4.13365557284632,3.18227249188547,4.78148613770684,4.58486184923719,3.04466013546597,5.59418592691757,2.86976297774944,4.57060607164849,3.49037862382542,3.98396930980202,5.08565353278047,3.42822821645555,6.36789518308005,4.72701938422462,5.92312489011172,2.77890487642962,4.08982653356875,5.3072101647843,3.39783786466045,4.23114972040302,1.30544656838903,"Wolne_Zawody",3.06013299318971,4.09324823147348,7.22914362696901,0.803238180774335,1.13323883378989,1.46553604083261,0,9,1.43838059957919,81,"None"
104,"single",24,"<=highschool+tech","STEM/med","fl_edu","no_job","high","high","high",0,3,"no_car","apartment","own","tv","no_tablet","rarely","often","often","everyday","rarely","rarely","sometimes","sometimes","regularly","never","never",1,1,"hundreds","hundreds","zero",24,"no_job","low",0,1,12,4.25,1.5,3,3,1.61029330108313,4.3960282852355,5.48208339914839,4.05074128595241,2.20105603572383,4.50274780013547,1.75587271196124,2.55298894063032,5.82396009380777,2.33051198318519,4.42628934199838,3.07350477363811,2.5144396088342,3.27104209198111,1.11738176873314,5.35818839661566,3.50687347783651,6.06874669259459,3.02636499565137,3.54890668494984,3.56565998816532,4.67693774412703,1.9541503941114,4.32621798502833,"Kulturalnie_wycofani",4.43473660510899,2.47719737642247,2.9558396787072,0.59116793574144,1.13265802772303,1.49669176167996,0,5,1.50902751253265,75,"Main"
105,"single",3,"<=highschool+tech","human/lang","fl_edu","flexible","high","high","<=med",0,3,"no_car","apartment","rent","no_tv","no_tablet","often","often","often","everyday","regularly","rarely","regularly","regularly","regularly","sometimes","never",1,1,"tens","tens","zero",22,"high:mng/pro/self","low",1,10,11,2.625,1,2.16666666666667,3,2.53974642120462,3.47020548073697,6.29116970998848,3.59880815736981,2.57175747824341,5.62857512791215,3.63702502855723,3.39421441202824,6.95964251363308,3.36287605493107,4.3128540585352,3.61189494660468,5.48125300077986,6.19489695759134,2.17975437506666,6.10598343534231,3.67117950232209,5.87343075803651,1.83798711077239,3.23382233268778,4.78023930220019,5.19203764680205,4.39391238990108,1.58079783066709,"Wolne_Zawody",2.82862538320615,4.10062114743319,4.79779344620074,0.533088160688971,0.888806447260077,1.49669176167996,0,9,1.45892259588107,86,"Main"
106,"relationship",5,"<=highschool+tech","soc/beh","fl_edu","flexible","<=med","high","<=med",0,3,"no_car","apartment","rent","no_tv","no_tablet","often","often","often","everyday","rarely","never","sometimes","sometimes","sometimes","never","never",1,1,"hundreds","tens","few",24,"low:phys/sale/serv/assoc_pro","low",2,11,5,3.375,2,3.33333333333333,2.16666666666667,5.49367120359843,3.56738550692764,6.22680883472534,4.96887111950205,1.34717719651337,4.23522434222861,2.1222153757435,6.09785778339155,6.23629217637323,2.94136248356344,4.13558549654224,4.87739610610391,4.48682918543046,4.24608045654402,1.16569477843324,5.69291205838488,3.34122091090051,5.51274612555234,3.29430676872173,5.0863888875716,3.4513552436941,3.4135991599724,4.3779755589672,1.2376692744643,"Kulturalnie_wycofani",4.13350383055256,2.49854536417159,11.2601723746955,1.12601723746955,1.3202825101568,1.49669176167996,0,10,1.5190939125049,118,"Main"
107,"relationship",4,"<=highschool+tech","soc/beh","fl_edu","no_job","high","high","high",2,4,"no_car","apartment","own","no_tv","no_tablet","rarely","sometimes","sometimes","not_everyday","regularly","rarely","regularly","sometimes","sometimes","never","never",1,1,"hundreds","hundreds","few",23,"no_job","mid/high",2,7,7,2.625,1,3.33333333333333,3.66666666666667,2.06320262644447,3.05260395234412,4.62497489635292,2.56694478561112,2.29844388163991,4.31540857179605,5.92920609947887,3.64783442450652,4.95073708623313,3.21194158915633,4.41391248382359,1.58062965534426,3.50959639530095,3.63731292522121,1.24570663168691,4.27651564084534,3.17718055002289,5.16894186312371,2.37667920111059,5.17459986795508,4.31368150544284,4.86509279178587,3.39471678893903,4.108469226088,"Kulturalnie_wycofani",4.98195789033515,3.2323837020258,1.49669176167996,1.49669176167996,1.49669176167996,1.49669176167996,1.49669176167996,1,1.49669176167996,70,"Main"
108,"single",27,"<=highschool+tech","no_uni_edu","fl_edu","no_job","<=med","<=med","don't_know",0,1,"no_car","apartment","rent","no_tv","no_tablet","rarely","rarely","rarely","everyday","rarely","never","sometimes","rarely","rarely","never","never",1,1,"tens","tens","zero",27,"no_job","low",0,0,0,2.5,1,3.66666666666667,4.16666666666667,4.13807223479827,1.78974745946996,5.84453509964694,3.95241083510405,4.31432795322977,1.6538233568767,3.15370706016791,5.24006186061398,2.47272560625881,5.12767841577358,3.51136991689987,5.65963715872368,2.00247969488441,4.20013714378626,4.46901865416347,4.08486001506999,4.06934144622913,3.24046660551551,3.51843045622212,5.99837526818749,3.13525510656545,1,1.70947775740558,2.55035175622077,"Kulturalnie_wycofani",5.97549092142036,2.41266204622499,2.30515436895535,1.15257718447767,1.33052158284957,1.58322627406798,0.721928094887362,2,1.57943400292496,31,"None"
109,"single",25,"MA+","soc/beh","fl_edu","flexible","high","high","<=med",2,4,"no_car","apartment","rent","no_tv","tablet","sometimes","often","often","everyday","regularly","rarely","sometimes","sometimes","sometimes","rarely","rarely",2,2,"tens","tens","zero",25,"high:mng/pro/self","mid/high",6,12,12,4.375,3.5,3.83333333333333,3.33333333333333,3.67439130079176,5.2306788877749,4.374327139092,5.59840560562864,3.52989907690107,4.44603392351362,4.7914457401732,5.13648329686869,4.60675172939095,4.8342702410302,4.46678242801807,3.80436279123111,5.43830637474348,3.49159513866146,3.27540680461444,5.03451477606815,3.67061991532551,5.05142571531136,5.0912894664387,3.67182377331114,6.06055747362933,4.54189253073345,5.16516764345944,3.02931304600041,"Wolne_Zawody",3.55528571099412,4.92410868952223,9.86418944303497,1.23302368037937,1.35602660389463,1.52192809488736,0,8,1.46447414264943,105,"None"
110,"relationship",8,"MA+","human/lang","no_fl_edu","flexible","high","high","high",3,4,"1car+","apartment","family","tv","no_tablet","sometimes","often","sometimes","everyday","rarely","rarely","sometimes","sometimes","sometimes","never","regularly",3,3,"hundreds","hundreds","tens+",27,"high:mng/pro/self","mid/high",4,14,10,4,2,4.5,3,2.89635024529618,4.69823497678252,6.86780706972429,4.17322600955423,2.45380527945241,5.31727540599893,3.71151128990918,6.78279234696297,5.20504855190346,4.85777084258027,5.43591781231745,5.64721694038071,4.3397908126654,6.25098054505477,2.31363268667976,5.00741902090867,4.33706769520453,5.47841235130255,3.48900441913644,5.82253149497461,2.24303822026682,5.24594208757363,6.2448055628581,4.93212252669549,"Wolne_Zawody",3.04828619067635,3.34160863593226,11.5565850836214,0.642032504645635,0.914881382940125,1.45933088592273,0,18,1.45127385009908,80,"None"
111,"relationship",28,"MA+","STEM/med","fl_edu","job","high","<=med","high",2,3,"no_car","apartment","family","tv","no_tablet","often","rarely","often","not_everyday","rarely","never","sometimes","sometimes","sometimes","sometimes","never",4,2,"tens","hundreds","tens+",28,"high:mng/pro/self","mid/high",6,9,13,3.875,3,2.83333333333333,2.16666666666667,4.55178394540468,3.40143400695825,6.41974426961322,2.63801729108701,4.06197176158662,5.94651620794414,4.82199910069433,6.60070614344492,5.62729557378944,3.52020584276404,5.28714314970867,5.40934126965863,4.57213634982539,3.98455550299117,4.78752985740758,5.29500721767677,5.06000917680391,5.27780386533531,3.86821353595706,4.43812801860125,5.02279110776376,3.46885599811915,5.43209166988709,4.64729749555037,"Wolne_Zawody",2.47317102037538,4.05717324589042,2.83815142438999,1.41907571219499,1.42045990087724,1.42435185978431,1.41379956460568,2,1.51028004706458,53,"None"
112,"single",7,"BA","soc/beh","no_fl_edu","job","<=med","<=med","<=med",4,3,"no_car","apartment","rent","no_tv","no_tablet","rarely","sometimes","often","everyday","regularly","never","regularly","sometimes","sometimes","regularly","rarely",2,1,"tens","few","few",27,"high:mng/pro/self","mid/high",1,14,11,3.375,1,4.16666666666667,3.5,3.72488473054083,4.76795536307496,5.40756332469878,4.66505101119785,3.81366757934445,4.71238922690277,5.23904644202419,3.37168282270157,4.6077994077872,5.53672574795198,4.95504350637667,4.3130205026557,4.5339446446753,5.2156065165017,4.10309307998705,5.50231700121705,4.8795289540307,5.51683881829244,4.3666523892689,3.86585242866137,5.33028006658021,3.91934751256575,6.70250793835138,3.41635182156269,"Wolne_Zawody",3.43452733874298,4.99840348764323,9.5836821471396,1.0648535719044,1.24908537898517,1.49669176167996,0,9,1.52053291763057,120,"Main"
113,"relationship",28,"BA","law/biz/menag","no_fl_edu","job","<=med","<=med","<=med",2,2,"1car+","apartment","rent","tv","no_tablet","often","often","rarely","everyday","rarely","rarely","sometimes","regularly","sometimes","rarely","rarely",5,4,"tens","tens","few",28,"high:mng/pro/self","mid/high",5,14,11,4.75,2.5,4.83333333333333,3,2.65877883316875,5.43055502000153,4.92045281531319,5.13631795856021,2.87412933599721,3.7385947800881,5.24621953382234,5.63478500208812,4.18595176671657,4.80115951473701,4.31620245671881,5.47508546706976,4.93763310439666,4.7025005324565,1.93061559314973,3.36039838406548,5.12472498019616,4.90713489440843,5.04515250418182,4.91956085993663,5.32570242456641,3.47761113500203,6.68126379099385,5.77415719498332,"Wolne_Zawody",3.17402010625198,4.3893323066365,6.90822445171339,1.38164489034268,1.41442921071083,1.49669176167996,1.15677964944704,5,1.50612700860026,119,"Main"
114,"single",31,"MA+","human/lang","no_fl_edu","flexible","high","high","high",2,4,"1car+","apartment","family","no_tv","no_tablet","sometimes","often","often","everyday","rarely","rarely","sometimes","sometimes","rarely","rarely","rarely",2,2,"hundreds","tens","tens+",31,"high:mng/pro/self","mid/high",4,14,9,4.875,3,4.5,2,5.02947319139937,5.40169547673357,5.04204817604983,5.23753899569789,3.01293256572911,4.95864058505219,4.74658560104697,5.8150735200652,4.1328739262428,4.23876254087639,4.0869902904141,5.73371465888185,5.23111542715838,5.39602216889203,2.83443491036403,6.40170945624879,4.83432577072286,5.50894203602867,3.39709294747021,5.33507223218808,4.15660985438393,4.92907905778829,6.1924478805604,3.80736535911081,"Wolne_Zawody",2.78743974877484,4.0858757310206,8.78618288332374,0.976242542591526,1.30407999213222,1.58322627406798,0,9,1.53218648977989,140,"Main"
115,"relationship",5,"<=highschool+tech","STEM/med","no_fl_edu","job","high","high","high",3,3,"no_car","apartment","rent","tv","no_tablet","rarely","often","rarely","not_everyday","rarely","never","sometimes","sometimes","sometimes","rarely","rarely",3,3,"hundreds","tens","few",26,"high:mng/pro/self","mid/high",0,5,7,2.375,1.5,2.33333333333333,2.83333333333333,2.24792765790696,3.81445249871255,3.66755036837479,3.65182485948678,3.36964675829032,4.53642873745316,2.96170242164704,4.15597504323707,4.12980523241811,4.61182582086915,4.05670526070936,4.68863133366162,3.55089978810889,5.05552332242106,1.87840564690836,4.15362185334529,4.42426053949227,4.38308009035061,2.97204942991028,5.98789253487715,4.08857451751525,3.90401958324039,6.56200464699819,4.5518468736298,"Kulturalnie_wycofani",4.13614780926264,2.9455666621557,5.30894296603088,1.06178859320618,1.33452561287895,1.57662122010749,0,5,1.43282762185813,105,"Main"
116,"relationship",8,"MA+","human/lang","no_fl_edu","flexible","high","high","high",1,2,"no_car","apartment","rent","tv","no_tablet","often","often","sometimes","everyday","rarely","never","sometimes","sometimes","rarely","never","regularly",2,2,"hundreds","hundreds","tens+",24,"high:mng/pro/self","low",0,6,9,4,2,3.83333333333333,3.16666666666667,2.85235096005731,3.560119727996,6.14311498542813,1.61278701343036,2.23589506893074,3.31789304357479,3.71088342794795,7,3.91207101985427,4.82966725231549,4.99546524593746,6.36819934216206,1.96748285731174,6.51220166349472,1.47672083453975,1.12165850805906,3.21640068614917,5.4742709136423,3.82992218468287,5.68829827557267,1.55984811482669,4.62486743515482,5.39789285653963,3.09362670548698,"Kulturalnie_wycofani",3.8424677538337,1.47655257098815,15.4186987671344,1.28489156392786,1.33246577003437,1.58496250072116,1,12,1.46179175718125,103,"None"
118,"single",24,"<=highschool+tech","STEM/med","fl_edu","no_job","high","high","high",1,5,"1car+","other","own","tv","no_tablet","sometimes","sometimes","sometimes","everyday","rarely","rarely","sometimes","rarely","rarely","regularly","regularly",4,3,"hundreds","hundreds","tens+",24,"no_job","low",0,14,11,3.875,3.5,3.33333333333333,2.16666666666667,5.92352957940775,5.31063714395916,5.11317089321091,6.54121995953381,3.73049986155282,5.33846578476435,6.37655556883844,3.99677914612467,4.46831213290079,5.88865363283917,3.82065334816188,3.21494212771149,4.83466062599378,4.85903491073861,3.84265825462976,5.11201908314259,5.44572594971645,3.28532836545393,4.67007890668988,3.40765081247253,5.9245490141775,4.99388394668282,1.57796337366336,5.36592644994592,"Studenci",5.52773694250774,6.71799005172498,9.16648784328174,1.30949826332596,1.39470936432878,1.52192809488736,0.91829583405449,7,1.45994710048841,104,"Main"
120,"single",24,"BA","soc/beh","no_fl_edu","job","high","high","high",3,4,"no_car","apartment","own","tv","no_tablet","sometimes","sometimes","often","not_everyday","rarely","never","sometimes","rarely","rarely","sometimes","regularly",3,2,"hundreds","tens","few",24,"high:mng/pro/self","mid/high",0,14,13,2.875,2.5,3,2.66666666666667,3.92200695635123,4.14119370113222,4.50571077316293,5.2624865344431,2.70019066596531,3.00685892614467,5.18347561897786,2.04869949158396,3.52245168958349,4.34241703184559,1.75231738207558,2.84955007121962,4.50223832577434,4.53343159287744,3.5728076059096,4.95895858043583,4.04582598739611,2.73179703134561,2.3448976425555,1.80592888341915,3.93392741973115,3.76730458080441,6.45221537424365,5.1106583085655,"Studenci",6.04718541647556,5.38265010435377,6.95226703569898,1.1587111726165,1.32316362807762,1.55665670746282,0,6,1.51778619516817,53,"None"
121,"single",23,"BA","human/lang","fl_edu","flexible","high","high","don't_know",1,4,"no_car","apartment","own","tv","no_tablet","rarely","rarely","rarely","everyday","regularly","rarely","sometimes","sometimes","regularly","regularly","rarely",4,2,"tens","hundreds","few",24,"low:phys/sale/serv/assoc_pro","low",1,13,9,3.625,2.5,3.66666666666667,2.66666666666667,5.24402287691122,5.33481306038801,5.76270197983664,4.32932929492566,3.0807666668039,5.68531113963113,5.62217892658502,4.29513454900988,5.62072415116335,4.10009348612712,4.54018980719826,4.38274901868149,5.0426769661172,3.93025948592317,4.41465512909309,5.48601324585103,4.85884865744344,5.77757237459915,5.72911856237817,3.12063619229383,5.55518369956594,4.77106582463019,3.69768930309496,2.34449250146621,"Wolne_Zawody",3.24387703281557,5.18604302523334,10.9264001831789,0.993309107561716,1.1228143289057,1.55665670746282,0,11,1.47446707890532,97,"None"
